User_ID,Date,WiFi_Availability,Mobile_Data_MB,WiFi_Data_MB,YouTube_MB,Instagram_MB,WhatsApp_MB,Netflix_MB,Gaming_MB,Browsing_MB,Work_Study_MB,Screen_Time_Hours,Is_Weekend,Is_Holiday
U0419,2025-06-06,0,490.93,5.36,86.85,48.6,22.45,81.73,42.33,77.81,61.82,5.46,0,0
U0419,2025-06-07,1,350.96,304.42,41.23,29.12,13.5,68.81,94.28,48.15,27.78,6.91,1,1
U0419,2025-06-08,1,177.59,221.27,27.74,22.86,13.19,29.88,10.52,19.6,7.75,5.17,1,0
U0419,2025-06-09,0,477.76,15.27,54.98,73.21,21.87,102.82,21.81,71.25,84.23,5.64,0,0
U0419,2025-06-10,1,127.61,184.78,16.03,19.0,7.55,23.2,8.55,16.0,8.95,5.19,0,0
U0419,2025-06-11,0,373.9,18.76,40.73,55.48,15.77,53.3,32.22,91.13,55.36,5.44,0,0
U0419,2025-06-12,0,486.16,17.96,84.11,41.36,11.19,146.75,29.96,64.35,69.54,5.55,0,0
U0419,2025-06-13,0,351.69,20.1,69.8,49.99,20.63,31.46,21.26,47.68,43.48,4.53,0,0
U0419,2025-06-14,0,533.08,13.16,156.49,70.5,26.8,53.85,37.0,125.31,20.48,7.24,1,0
U0419,2025-06-15,1,231.31,291.67,47.06,38.05,16.32,34.14,10.45,43.66,19.58,6.12,1,0
U0419,2025-06-16,1,125.22,389.53,15.61,6.94,8.47,12.19,4.07,29.96,14.3,5.29,0,0
U0419,2025-06-17,1,93.04,257.46,6.87,6.6,3.68,15.23,3.02,19.05,15.62,3.97,0,0
U0419,2025-06-18,0,600.56,25.3,88.64,121.21,21.59,97.48,60.78,102.22,60.59,6.3,0,0
U0419,2025-06-19,0,525.23,7.07,73.54,23.23,23.36,64.4,62.16,100.77,135.75,6.1,0,0
U0419,2025-06-20,1,211.46,424.35,21.68,27.12,19.92,33.74,22.97,30.9,38.22,6.57,0,0
U0419,2025-06-21,1,131.69,439.01,16.21,18.07,8.78,34.13,12.12,16.5,5.96,7.25,1,0
U0419,2025-06-22,1,125.27,196.34,17.18,13.37,12.62,28.47,11.51,20.39,4.21,5.81,1,0
U0419,2025-06-23,0,493.83,14.6,68.45,85.12,14.05,41.65,33.63,79.37,132.06,4.86,0,0
U0419,2025-06-24,0,451.46,5.29,35.39,58.86,13.77,74.96,26.38,43.15,139.94,5.04,0,0
U0419,2025-06-25,0,463.89,24.41,123.43,41.15,15.72,51.78,39.08,103.21,44.11,5.38,0,0
U0419,2025-06-26,1,204.57,224.64,20.77,15.61,8.02,26.45,17.56,44.78,12.3,5.15,0,0
U0419,2025-06-27,0,518.02,12.93,51.65,109.1,18.92,54.31,42.72,82.42,117.46,5.42,0,0
U0419,2025-06-28,1,169.35,228.95,11.76,21.91,14.75,20.81,8.09,34.18,4.75,5.67,1,0
U0419,2025-06-29,0,392.54,6.57,51.89,73.09,16.22,81.41,38.05,84.18,16.29,5.04,1,0
U0420,2025-01-01,0,237.19,27.53,12.12,24.38,9.38,77.8,41.93,36.05,16.57,4.05,0,1
U0420,2025-01-02,1,65.92,236.74,4.42,8.02,4.62,13.86,4.85,18.96,5.91,3.65,0,0
U0420,2025-01-03,1,154.02,543.17,19.99,24.04,8.49,20.18,19.87,25.26,23.86,4.36,0,0
U0420,2025-01-04,0,368.82,4.8,89.41,69.52,8.3,77.52,21.67,53.45,19.44,4.67,1,0
U0420,2025-01-05,0,306.27,16.42,44.44,32.64,8.22,104.39,31.73,41.73,18.61,4.05,1,0
U0420,2025-01-06,1,104.36,497.0,11.6,13.78,3.24,16.08,12.46,13.61,25.24,3.05,0,0
U0420,2025-01-07,1,79.92,469.64,10.94,7.04,8.5,13.79,10.21,13.69,9.34,3.84,0,0
U0420,2025-01-08,1,137.24,556.17,23.1,20.98,6.84,27.27,7.81,20.63,19.64,3.15,0,0
U0420,2025-01-09,1,110.54,324.64,12.22,25.62,5.82,20.58,12.84,16.51,8.11,3.2,0,0
U0420,2025-01-10,1,78.13,391.44,7.94,5.2,13.2,8.15,10.85,17.74,8.79,3.27,0,0
U0420,2025-01-11,1,137.09,584.11,11.49,20.04,10.03,35.91,13.88,27.53,7.24,5.2,1,0
U0420,2025-01-12,1,152.14,524.06,25.18,34.16,7.89,26.85,11.75,24.95,9.19,4.91,1,0
U0420,2025-01-13,1,154.35,547.59,53.53,15.94,5.81,16.66,24.5,11.47,14.1,4.68,0,0
U0420,2025-01-14,1,166.89,579.74,17.74,26.41,6.77,49.56,28.36,20.72,3.99,5.01,0,1
U0420,2025-01-15,1,126.93,344.5,9.0,16.89,8.33,20.8,17.07,29.96,14.73,3.67,0,0
U0420,2025-01-16,1,55.03,321.51,7.57,7.82,6.68,5.1,4.73,10.98,7.74,3.4,0,0
U0420,2025-01-17,0,303.6,23.62,87.92,45.73,13.29,31.63,22.65,43.52,34.57,4.26,0,0
U0420,2025-01-18,0,348.33,7.32,39.19,58.65,14.91,75.05,48.37,73.11,11.18,4.43,1,0
U0420,2025-01-19,1,104.04,261.28,18.42,15.33,7.17,23.23,12.71,15.44,3.42,3.23,1,0
U0420,2025-01-20,1,114.77,357.03,10.91,9.62,7.75,17.2,15.6,20.51,24.0,3.4,0,0
U0420,2025-01-21,1,77.76,471.9,6.29,14.56,5.87,17.09,4.36,12.86,10.51,3.21,0,0
U0420,2025-01-22,1,100.77,235.59,11.21,13.31,3.44,8.23,9.92,32.96,13.65,3.98,0,0
U0420,2025-01-23,0,227.83,22.26,31.04,34.44,6.54,34.17,19.53,46.56,37.33,2.55,0,0
U0420,2025-01-24,1,158.42,522.17,22.5,37.9,6.37,31.75,12.93,13.23,21.05,5.23,0,0
U0420,2025-01-25,0,417.25,21.96,68.32,44.55,9.27,135.61,68.33,46.26,11.52,4.48,1,0
U0420,2025-01-26,0,292.48,19.98,55.7,41.59,9.79,71.94,16.22,60.65,13.2,4.38,1,1
U0420,2025-01-27,0,220.96,1.21,25.27,21.92,7.37,52.44,20.15,34.88,41.25,3.12,0,0
U0420,2025-01-28,0,146.28,17.92,17.93,20.16,7.9,24.16,13.65,29.5,21.27,3.12,0,0
U0420,2025-01-29,1,123.17,628.84,16.63,14.26,7.54,23.32,6.48,16.03,29.06,3.84,0,0
U0420,2025-01-30,0,160.38,17.28,22.07,26.99,9.32,27.79,9.77,28.15,23.45,2.36,0,0
U0420,2025-01-31,1,85.78,354.07,5.04,10.47,8.77,13.83,2.79,25.59,12.43,3.25,0,0
U0420,2025-02-01,0,423.86,6.36,84.18,68.99,9.67,117.78,58.14,35.75,15.45,5.03,1,0
U0420,2025-02-02,1,137.36,498.5,28.75,15.61,4.85,30.74,9.31,32.89,4.24,5.45,1,0
U0420,2025-02-03,0,179.43,26.03,18.0,36.13,6.02,20.31,19.07,40.83,24.71,2.52,0,0
U0420,2025-02-04,0,325.07,12.02,59.45,55.04,10.16,51.99,35.93,61.19,25.31,4.15,0,0
U0420,2025-02-05,1,116.2,375.55,17.78,11.71,9.37,28.62,8.4,20.87,10.15,3.88,0,0
U0420,2025-02-06,1,149.52,302.41,5.12,17.61,8.89,15.09,9.84,23.62,10.68,3.4,0,0
U0420,2025-02-07,1,126.98,383.14,14.64,16.96,8.84,28.42,16.77,16.39,14.8,3.85,0,0
U0420,2025-02-08,1,80.63,404.0,11.59,10.6,7.08,23.51,6.79,12.68,1.92,4.98,1,0
U0420,2025-02-09,1,154.31,638.65,28.23,24.03,7.43,22.16,20.88,29.49,9.76,5.18,1,0
U0420,2025-02-10,0,261.66,14.66,36.21,21.0,6.38,63.81,20.87,37.12,55.32,4.06,0,0
U0420,2025-02-11,0,226.31,25.47,32.08,22.74,9.83,23.83,24.06,60.04,35.63,3.22,0,0
U0420,2025-02-12,1,118.42,425.18,10.51,14.08,9.05,21.52,14.72,25.07,13.98,2.75,0,0
U0420,2025-02-13,0,253.68,9.81,40.09,40.09,8.32,47.21,19.41,38.84,39.43,3.3,0,0
U0420,2025-02-14,0,182.7,16.23,37.79,28.66,12.67,30.19,18.87,33.87,6.04,3.61,0,1
U0420,2025-02-15,0,339.73,8.82,69.14,49.31,12.65,77.3,42.08,42.46,19.62,5.53,1,0
U0420,2025-02-16,1,71.64,486.76,6.54,8.6,6.8,19.72,7.01,14.45,2.79,3.1,1,0
U0420,2025-02-17,0,173.69,27.91,14.8,26.31,10.51,29.55,16.86,37.61,24.16,2.34,0,0
U0420,2025-02-18,0,228.73,6.24,30.97,25.94,8.58,38.49,21.14,43.16,42.15,3.16,0,0
U0420,2025-02-19,0,257.76,18.54,44.96,33.58,8.39,46.77,41.57,20.43,41.43,3.39,0,0
U0420,2025-02-20,1,74.17,430.74,9.76,10.33,6.49,9.4,4.76,16.17,11.33,3.39,0,0
U0420,2025-02-21,0,240.03,12.59,43.92,29.46,15.35,54.45,16.29,35.48,25.87,3.1,0,0
U0420,2025-02-22,1,114.25,358.15,23.08,19.84,8.71,23.39,7.65,18.3,4.14,4.07,1,0
U0420,2025-02-23,0,306.11,6.14,70.29,38.32,11.95,81.0,41.2,27.07,11.78,4.11,1,0
U0420,2025-02-24,1,72.65,509.04,9.55,7.52,5.27,11.72,3.75,12.44,16.59,2.82,0,0
U0420,2025-02-25,1,89.63,531.36,9.96,11.88,8.41,26.2,5.22,12.06,8.74,2.39,0,0
U0420,2025-02-26,1,110.04,523.68,19.46,13.06,4.43,22.33,10.01,10.68,21.26,3.77,0,0
U0420,2025-02-27,0,261.92,26.18,28.41,52.5,11.2,49.09,24.56,36.76,38.45,3.61,0,0
U0420,2025-02-28,0,254.72,8.24,29.73,31.89,17.58,46.01,24.96,28.92,55.25,3.81,0,0
U0420,2025-03-01,0,235.82,28.97,32.18,46.87,15.74,54.92,25.1,27.59,14.56,3.75,1,0
U0420,2025-03-02,0,374.08,7.27,84.84,29.03,11.58,95.18,69.66,40.42,13.45,4.53,1,0
U0420,2025-03-03,1,128.36,443.64,11.79,19.33,9.5,28.09,9.22,19.25,20.9,2.92,0,0
U0420,2025-03-04,0,235.32,19.5,33.51,31.57,9.8,30.82,24.58,33.67,52.53,3.1,0,0
U0420,2025-03-05,0,237.78,1.71,60.65,38.51,5.96,42.92,10.15,28.13,32.43,2.82,0,0
U0420,2025-03-06,1,148.69,271.97,20.56,18.48,10.06,21.05,15.17,22.5,28.97,4.39,0,0
U0420,2025-03-07,0,288.23,28.1,52.51,39.68,11.1,45.22,19.42,51.45,45.78,3.99,0,0
U0420,2025-03-08,1,74.86,438.07,13.86,10.2,6.96,16.02,4.05,11.37,6.41,4.39,1,0
U0420,2025-03-09,1,125.99,315.27,22.91,16.64,6.57,18.56,24.63,22.05,4.55,3.45,1,0
U0420,2025-03-10,1,92.68,321.28,16.79,7.31,5.39,12.87,11.1,16.86,14.95,3.94,0,0
U0420,2025-03-11,1,100.33,479.09,16.37,8.89,6.0,24.48,15.05,11.81,9.7,3.07,0,0
U0420,2025-03-12,1,85.2,528.25,12.46,13.39,7.08,14.83,5.87,18.95,5.81,3.67,0,0
U0420,2025-03-13,1,107.06,529.91,7.69,9.3,6.02,40.05,6.23,16.35,12.86,4.2,0,0
U0420,2025-03-14,0,313.38,17.65,37.45,47.23,19.32,117.4,17.17,34.87,14.87,3.99,0,1
U0420,2025-03-15,1,163.45,528.88,35.87,20.84,7.27,49.58,16.18,15.6,5.05,3.93,1,0
U0420,2025-03-16,0,284.83,8.21,55.41,49.03,8.35,61.95,32.26,43.73,11.32,4.03,1,0
U0420,2025-03-17,1,133.08,257.59,15.22,21.58,9.0,19.99,8.65,30.41,17.6,4.31,0,0
U0420,2025-03-18,0,210.15,13.9,20.49,30.65,8.97,39.75,19.11,48.26,26.1,3.34,0,0
U0420,2025-03-19,1,108.81,513.81,30.05,19.4,3.07,15.44,7.97,12.79,11.38,4.57,0,0
U0420,2025-03-20,1,88.85,451.57,18.5,8.34,5.15,20.98,8.66,10.07,10.05,3.18,0,0
U0420,2025-03-21,0,259.41,5.02,38.07,68.12,10.28,52.6,13.76,32.42,23.41,3.98,0,0
U0420,2025-03-22,1,109.76,416.54,16.04,16.38,3.05,22.14,14.49,23.1,5.78,3.64,1,0
U0420,2025-03-23,1,156.91,456.59,19.11,15.71,6.53,57.63,19.0,19.21,7.17,4.48,1,0
U0420,2025-03-24,0,257.91,22.08,52.28,29.63,11.44,40.01,23.5,31.65,48.78,3.28,0,0
U0420,2025-03-25,1,107.27,333.47,15.34,13.12,7.71,23.17,5.27,19.02,15.06,3.94,0,0
U0420,2025-03-26,0,192.57,23.06,27.54,23.09,6.72,24.88,17.21,31.19,46.54,2.69,0,0
U0420,2025-03-27,1,102.49,176.63,13.2,8.93,8.86,21.09,11.33,22.5,8.37,2.88,0,0
U0420,2025-03-28,0,311.63,6.67,56.88,45.78,14.01,65.52,11.87,22.74,69.92,4.13,0,0
U0420,2025-03-29,1,121.68,528.57,33.01,20.06,8.07,13.62,7.95,22.6,6.64,3.55,1,0
U0420,2025-03-30,0,283.93,13.31,48.9,41.2,13.05,55.33,40.42,50.83,11.49,4.19,1,0
U0420,2025-03-31,1,160.85,569.43,31.04,18.24,11.7,46.03,15.01,20.17,5.78,4.43,0,1
U0420,2025-04-01,1,172.14,681.56,31.25,14.29,8.86,59.98,8.42,21.02,14.56,3.92,0,0
U0420,2025-04-02,1,73.54,474.13,9.69,8.52,3.01,13.14,14.67,11.62,7.0,3.52,0,0
U0420,2025-04-03,0,228.0,1.03,39.03,42.5,9.39,40.89,19.49,32.92,25.53,2.65,0,0
U0420,2025-04-04,0,289.16,12.61,50.28,33.84,20.35,53.45,41.7,36.44,29.98,3.89,0,0
U0420,2025-04-05,1,178.59,723.99,50.66,18.79,2.92,41.95,13.43,29.52,7.04,4.73,1,0
U0420,2025-04-06,0,359.49,29.19,55.84,44.89,18.69,112.32,32.52,52.36,14.11,3.85,1,0
U0420,2025-04-07,1,100.18,370.77,13.88,14.06,8.44,21.59,7.23,18.26,8.7,4.65,0,0
U0420,2025-04-08,1,83.66,172.73,12.83,10.65,8.36,18.97,6.64,10.47,9.05,3.26,0,0
U0420,2025-04-09,1,144.55,404.14,36.08,17.55,5.7,21.92,14.53,27.94,9.27,3.54,0,0
U0420,2025-04-10,0,192.14,13.76,34.7,28.35,11.11,39.39,17.06,18.68,27.47,2.95,0,0
U0420,2025-04-11,0,194.23,13.52,37.36,30.42,11.29,24.91,14.85,35.98,23.88,3.1,0,0
U0420,2025-04-12,1,91.98,581.08,20.56,10.88,5.28,14.78,12.2,17.7,3.22,3.46,1,0
U0420,2025-04-13,1,68.71,454.37,10.21,10.36,5.13,14.69,6.99,13.1,2.73,4.37,1,0
U0420,2025-04-14,1,85.51,382.99,24.05,9.05,7.04,4.88,11.21,19.94,2.48,4.04,0,1
U0420,2025-04-15,1,88.69,312.73,15.11,17.04,6.13,11.02,5.88,18.44,7.97,3.98,0,0
U0420,2025-04-16,0,297.48,20.75,48.62,42.56,16.04,54.61,34.19,38.42,39.24,4.99,0,0
U0420,2025-04-17,0,265.05,7.2,47.84,26.8,13.62,38.16,24.24,35.4,57.79,3.72,0,0
U0420,2025-04-18,1,149.52,670.1,29.38,17.7,6.27,36.22,8.2,16.14,23.64,3.8,0,0
U0420,2025-04-19,0,286.94,15.1,49.58,38.98,5.93,77.2,33.9,46.77,11.62,4.53,1,0
U0420,2025-04-20,1,149.52,456.06,16.68,25.16,9.94,32.78,14.39,19.95,3.01,3.77,1,0
U0420,2025-04-21,0,342.28,11.32,37.84,59.48,7.1,99.53,19.92,39.49,51.53,3.89,0,0
U0420,2025-04-22,1,109.76,337.08,18.44,13.98,5.87,14.68,9.06,28.11,10.84,3.5,0,0
U0420,2025-04-23,1,132.03,330.36,18.35,22.19,9.45,20.67,13.01,22.9,14.9,3.15,0,0
U0420,2025-04-24,1,90.71,570.97,12.09,14.74,7.41,19.66,12.46,9.75,7.35,5.24,0,0
U0420,2025-04-25,1,121.47,750.46,14.12,15.24,8.76,13.23,13.94,23.56,22.91,3.9,0,0
U0420,2025-04-26,1,125.31,506.18,22.54,14.14,6.48,21.88,11.5,32.0,6.74,3.71,1,0
U0420,2025-04-27,1,134.52,385.17,30.89,18.46,3.91,37.3,11.46,14.37,7.37,4.1,1,0
U0420,2025-04-28,0,255.55,3.75,30.37,46.91,13.68,70.0,28.88,23.77,21.5,3.6,0,0
U0420,2025-04-29,0,201.17,1.1,24.48,26.56,8.74,36.43,25.39,38.05,25.43,2.64,0,0
U0420,2025-04-30,1,119.23,206.6,10.23,13.16,9.56,21.27,17.18,24.05,14.26,3.31,0,0
U0420,2025-05-01,1,74.51,289.47,10.72,10.01,5.39,11.21,7.87,18.12,5.24,4.37,0,1
U0420,2025-05-02,1,112.1,405.3,18.61,15.78,6.13,26.38,7.18,19.25,9.8,4.93,0,0
U0420,2025-05-03,0,350.06,6.4,84.66,49.52,9.41,64.78,61.65,39.42,12.61,4.26,1,0
U0420,2025-05-04,1,171.58,691.77,17.7,25.61,7.9,44.88,20.85,28.35,12.56,5.39,1,0
U0420,2025-05-05,1,162.01,646.98,17.94,16.32,6.65,60.24,9.12,16.15,22.65,4.43,0,0
U0420,2025-05-06,1,117.24,435.08,17.25,11.57,5.63,40.24,6.92,16.08,10.18,3.49,0,0
U0420,2025-05-07,1,71.62,427.95,5.7,6.83,6.45,11.77,10.41,16.21,8.52,1.95,0,0
U0420,2025-05-08,1,93.47,530.81,14.38,9.94,4.79,20.09,5.25,21.58,9.96,3.36,0,0
U0420,2025-05-09,0,253.13,16.96,55.79,25.62,7.74,54.19,16.03,42.2,31.32,3.33,0,0
U0420,2025-05-10,0,237.02,8.74,37.25,29.92,10.22,68.42,21.11,39.24,11.91,3.81,1,0
U0420,2025-05-11,1,91.98,371.03,17.1,12.25,5.61,16.65,12.81,17.31,2.9,4.0,1,0
U0420,2025-05-12,1,69.52,386.45,7.95,8.15,3.72,18.12,5.02,13.88,7.13,3.47,0,0
U0420,2025-05-13,0,243.18,3.03,43.49,48.42,8.45,55.92,16.81,25.91,24.71,3.33,0,0
U0420,2025-05-14,0,232.31,4.48,35.52,33.71,11.64,52.63,12.72,29.62,37.89,4.02,0,0
U0420,2025-05-15,1,82.54,435.48,7.34,12.57,6.81,6.43,7.6,14.08,21.1,3.37,0,0
U0420,2025-05-16,0,249.19,10.51,32.74,41.15,10.97,45.07,23.81,44.38,31.13,3.7,0,0
U0420,2025-05-17,1,104.02,405.33,21.09,19.31,7.44,15.32,12.24,13.44,6.86,3.93,1,0
U0420,2025-05-18,1,97.89,495.64,17.73,12.46,8.31,30.14,5.52,14.15,1.75,4.22,1,0
U0420,2025-05-19,0,149.52,11.57,37.81405176376537,18.85734525831918,4.897090036974119,25.5429377435795,10.986515039472373,23.797018686919163,20.149041470970324,3.4,0,0
U0420,2025-05-20,1,57.06,531.41,6.1,6.78,5.78,9.24,5.78,9.84,8.98,3.17,0,0
U0420,2025-05-21,1,102.54,398.72,21.34,11.95,5.61,21.38,7.26,13.46,13.33,4.0,0,0
U0420,2025-05-22,0,301.31,13.04,61.77,47.37,10.7,55.62,35.18,38.48,28.09,3.88,0,0
U0420,2025-05-23,0,322.0,16.47,53.99,23.24,8.67,85.69,32.32,44.48,47.86,3.22,0,0
U0420,2025-05-24,1,133.47,552.65,34.4,17.42,6.56,22.75,17.31,20.72,3.64,3.72,1,0
U0420,2025-05-25,0,303.11,17.9,48.72,56.04,14.38,80.52,27.06,38.27,13.87,4.69,1,0
U0420,2025-05-26,1,61.23,484.41,10.77,9.23,3.39,8.83,11.72,8.4,3.99,3.06,0,0
U0420,2025-05-27,0,327.91,15.28,37.94,34.36,15.01,80.43,34.96,36.26,62.7,4.31,0,0
U0420,2025-05-28,1,153.91,339.89,11.49,20.4,9.18,17.07,10.48,25.69,47.28,3.79,0,0
U0420,2025-05-29,1,76.07,359.8,7.45,9.69,5.2,14.72,10.03,15.16,7.74,3.05,0,0
U0420,2025-05-30,1,75.96,447.85,9.39,6.99,3.47,11.16,9.79,16.46,12.62,3.34,0,0
U0420,2025-05-31,1,85.35,541.29,20.43,10.67,6.32,16.77,8.35,11.07,4.91,4.45,1,0
U0420,2025-06-01,1,145.08,729.16,29.73,21.77,5.18,24.96,14.94,32.14,4.75,4.2,1,0
U0420,2025-06-02,1,71.55,574.32,11.21,9.46,2.95,16.91,5.24,12.8,7.25,3.21,0,0
U0420,2025-06-03,1,95.34,499.14,13.37,10.33,4.06,15.67,15.86,17.08,11.33,3.39,0,0
U0420,2025-06-04,1,175.0,613.79,38.47,22.71,9.38,29.65,21.17,15.82,23.81,4.92,0,0
U0420,2025-06-05,0,267.58,8.02,41.3,27.29,13.48,34.89,31.85,41.9,55.47,3.83,0,0
U0420,2025-06-06,1,104.37,370.96,17.68,12.92,4.41,12.28,8.84,23.68,16.22,3.32,0,0
U0420,2025-06-07,1,119.24,281.52,11.43,12.0,5.93,25.4,24.4,22.24,8.3,4.25,1,1
U0420,2025-06-08,1,172.08,751.96,35.77,37.14,5.23,33.19,11.9,30.42,4.67,4.95,1,0
U0420,2025-06-09,0,273.62,14.33,35.38,32.05,14.01,55.92,29.65,35.75,48.98,4.1,0,0
U0420,2025-06-10,0,256.97,8.67,22.73,23.31,6.8,105.33,21.74,20.51,36.0,2.53,0,0
U0420,2025-06-11,0,154.93,23.11,21.9,23.2,8.56,28.78,12.77,17.61,29.73,3.02,0,0
U0420,2025-06-12,1,66.57,359.38,8.08,7.56,3.1,15.42,4.61,11.08,11.4,4.13,0,0
U0420,2025-06-13,0,271.74,4.74,42.39,41.66,11.06,46.1,34.28,43.59,30.92,3.61,0,0
U0420,2025-06-14,1,126.15,593.4,34.67,13.65,8.03,25.49,13.54,13.64,7.04,4.36,1,0
U0420,2025-06-15,1,80.71,496.2,11.36,13.77,3.82,16.35,7.58,17.27,4.09,4.95,1,0
U0420,2025-06-16,0,247.65,330.36,31.84,47.02,7.84,41.99,16.23,42.44,40.49,3.6,0,0
U0420,2025-06-17,1,129.47,422.41,15.82,12.39,6.03,37.86,7.12,19.26,20.63,3.38,0,0
U0420,2025-06-18,0,419.15,2.49,41.14,51.27,14.88,111.9,75.06,34.8,56.57,4.34,0,0
U0420,2025-06-19,0,451.74,29.62,96.67,38.78,8.35,106.94,59.6,85.28,19.98,4.49,0,0
U0420,2025-06-20,1,118.44,399.06,17.91,15.85,6.41,26.62,7.64,19.57,14.97,2.99,0,0
U0420,2025-06-21,1,143.58,600.34,21.4,21.61,5.42,46.89,13.07,17.73,5.97,3.81,1,0
U0420,2025-06-22,1,121.95,534.89,11.46,16.76,6.22,27.84,18.14,25.07,6.7,3.86,1,0
U0420,2025-06-23,1,80.87,246.66,7.83,13.83,5.68,13.4,6.91,18.97,7.77,3.11,0,0
U0420,2025-06-24,0,276.08,27.16,46.24,48.37,18.75,44.57,14.41,50.03,31.63,4.3,0,0
U0420,2025-06-25,1,150.38,421.09,27.9,16.56,11.4,25.76,12.5,17.78,26.45,3.72,0,0
U0420,2025-06-26,1,122.3,320.34,18.31,20.11,8.46,19.38,6.09,22.39,17.76,3.35,0,0
U0420,2025-06-27,1,218.55,507.08,31.17,26.72,10.24,41.82,38.1,21.87,31.15,4.55,0,0
U0420,2025-06-28,0,460.64,29.83,67.57,59.23,14.99,170.04,33.13,61.74,17.1,4.92,1,0
U0420,2025-06-29,0,391.16,22.41,53.74,70.82,14.14,101.24,53.76,57.0,9.16,4.07,1,0
U0421,2025-01-01,1,362.75,467.32,35.47,41.41,13.73,66.79,44.05,37.5,15.75,5.38,0,1
U0421,2025-01-02,1,503.09,305.07,85.92,37.83,14.62,75.56,36.67,50.73,30.41,5.85,0,0
U0421,2025-01-03,0,883.5,11.21,214.85,70.22,24.75,104.1,163.56,60.46,42.23,5.0,0,0
U0421,2025-01-04,1,506.92,432.97,60.42,26.83,14.42,108.55,52.37,46.42,10.39,5.96,1,0
U0421,2025-01-05,0,1001.49,3.44,301.5883264700249,157.88451224512897,36.61966468893107,171.91611414131742,169.64653980863994,89.22574712263412,24.53459552332364,6.04,1,0
U0421,2025-01-06,0,873.61,13.39,184.88,91.6,12.59,182.46,101.67,69.94,76.36,5.73,0,0
U0421,2025-01-07,1,527.29,329.46,35.26,51.83,16.49,46.44,65.72,35.8,66.27,5.79,0,0
U0421,2025-01-08,1,275.91,331.86,30.59,16.72,12.51,23.88,28.28,19.14,10.66,5.21,0,0
U0421,2025-01-09,1,375.88,387.6,31.35,26.47,16.36,64.08,48.6,37.99,24.14,5.59,0,0
U0421,2025-01-10,1,246.9,352.6,29.0,12.54,9.54,20.7,18.06,21.48,9.31,5.53,0,0
U0421,2025-01-11,1,482.05,329.13,84.15,38.91,7.73,71.35,40.78,38.52,15.22,6.52,1,0
U0421,2025-01-12,0,1001.49,18.46,220.5600246757621,135.04783298242657,20.343087768794565,349.42035393857725,89.34933428779966,109.07812312615798,27.61674322048172,5.99,1,0
U0421,2025-01-13,0,452.57,23.45,75.78,45.77,16.86,57.46,45.59,36.58,45.56,3.7,0,0
U0421,2025-01-14,1,256.53,203.99,43.36,38.29,14.67,27.31,20.43,33.64,8.99,5.39,0,1
U0421,2025-01-15,0,783.3,13.1,110.35,89.11,16.41,160.67,162.48,43.73,45.51,4.56,0,0
U0421,2025-01-16,0,790.12,16.24,108.31,83.64,29.37,90.53,70.87,48.39,74.64,4.64,0,0
U0421,2025-01-17,1,256.09,333.42,35.01,30.25,9.16,33.78,23.54,22.36,12.99,4.35,0,0
U0421,2025-01-18,0,1001.49,27.9,140.66,172.01,28.2,142.72,151.42,61.48,28.76,6.83,1,0
U0421,2025-01-19,0,1001.49,18.66,103.43,94.2,14.38,385.66,108.84,94.92,24.83,5.49,1,0
U0421,2025-01-20,0,881.62,29.48,90.74,92.11,19.24,159.31,95.03,62.81,91.04,5.46,0,0
U0421,2025-01-21,1,316.14,415.97,52.21,28.64,15.15,65.39,24.06,22.07,24.74,5.54,0,0
U0421,2025-01-22,1,318.32,413.6,35.62,20.22,11.75,52.29,25.94,33.32,11.58,3.71,0,0
U0421,2025-01-23,1,234.39,417.0,38.19,15.22,7.61,33.79,27.09,29.3,17.99,6.11,0,0
U0421,2025-01-24,0,835.52,23.33,187.66,64.92,19.22,116.99,102.43,65.66,79.38,4.85,0,0
U0421,2025-01-25,1,321.79,371.68,28.19,31.44,9.09,30.72,59.22,26.26,3.1,6.35,1,0
U0421,2025-01-26,0,1001.49,9.96,213.9615998387067,176.0497438745828,20.04698045833411,261.89694603199763,163.04581761267227,95.48039719181789,20.93401499188872,7.29,1,1
U0421,2025-01-27,0,879.27,17.23,222.86,86.17,16.35,139.87,63.36,54.82,43.27,5.39,0,0
U0421,2025-01-28,1,285.2,484.83,30.87,15.91,10.51,42.03,24.85,25.81,17.4,5.43,0,0
U0421,2025-01-29,0,750.13,0.76,152.7,87.8,17.94,134.11,73.23,54.0,24.49,5.49,0,0
U0421,2025-01-30,1,243.31,174.56,24.84,22.02,5.13,15.45,13.95,27.11,22.8,5.67,0,0
U0421,2025-01-31,0,794.93,1.39,108.3,73.26,20.58,161.96,96.87,60.61,51.4,4.03,0,0
U0421,2025-02-01,1,290.81,330.2,30.02,28.96,7.21,36.02,38.61,32.8,5.91,5.47,1,0
U0421,2025-02-02,1,342.14,374.19,65.54,28.88,11.71,46.8,30.37,33.39,9.25,5.35,1,0
U0421,2025-02-03,1,397.61,556.89,39.53,29.38,14.66,83.6,26.88,34.97,32.71,5.76,0,0
U0421,2025-02-04,0,687.11,7.89,73.17,72.21,30.51,111.68,88.2,61.66,65.44,4.82,0,0
U0421,2025-02-05,1,327.71,247.32,49.94,25.06,12.3,35.95,26.0,32.58,19.73,5.86,0,0
U0421,2025-02-06,1,431.16,396.77,84.01,34.01,5.55,60.41,43.47,34.28,16.26,4.93,0,0
